topic,text
Car sun shades," Nak pasang sun shade sendiri susah tak?  Tak susah mana pun, tengok tutorial la."
Car sun shades, Aku rasa sun shade ni kurang berkesan.  Cuba cari yang double layer tu.
Car sun shades, Sun shade ni tak boleh tutup penuh tingkap aku.  Tu bukan custom fit tu.
Car sun shades," Banyak betul jenis sun shade sekarang.  Ya la, banyak pilihan ni."
Car sun shades, Sun shade aku buat cermin kotor la.  Mungkin getah dia dah lama kot.
Car sun shades," Patut tak aku beli sun shade tu?  Kalau panas, patut la."
Car sun shades," Kereta ni wajib ada sun shade.  Panas Malaysia ni, memang kena ada."
Car sun shades, Sun shade ni tak ganggu pandangan ke?  Yang depan tu jangan la guna masa drive.
Car sun shades," Aku pasang sun shade tepi tu.  Aku tak suka, rasa sempit."
Car sun shades, Nak cari sun shade warna silver.  Tu paling basic la tu.
Car sun shades, Sun shade ni senang tanggal la.  Ganti yang suction cup baru kot.
Car sun shades," Aku selalu lupa letak sun shade.  Sama la, aku pun kadang lupa."
Car sun shades, Sun shade aku dah hilang.  Mana la pergi tu? Mesti tertinggal.
Car sun shades, Rasa macam sejuk sikit bila ada sun shade ni.  Memang beza la tu.
Car sun shades," Sun shade ni tahan berapa lama?  Bergantung pada kualiti, boss."
Car sun shades, Aku beli sun shade kat kedai aksesori.  Online lagi murah kot.
Car sun shades," Yang ni sun shade untuk belakang je ke?  Ha'ah, nampak macam tu."
Car sun shades," Harga sun shade ni berbaloi tak?  Kalau tahan panas, berbaloi la."
Car sun shades," Aku tak suka sun shade, rasa leceh.  Kalau kereta tak tinted, memang panas."
Car sun shades, Nak pinjam sun shade kau kejap boleh?  Tak sama saiz kot kereta kita.
Car sun shades, Sun shade ni bau plastik la.  Nanti hilang la tu bau dia.
Car sun shades," Tengok ni, sun shade aku ada corak bunga.  Lawa la, unik sikit."
Car sun shades," Aku nak cari sun shade yang boleh cover penuh.  Tu kena custom fit la, boss."
Car sun shades," Sun shade ni boleh lindung interior kereta ke?  Ya, jaga warna dashboard tu."
Car sun shades," Aku rasa aircond cepat sejuk dengan sun shade ni.  Betul la, bantu kurangkan beban."
Car sun shades, Sun shade ni susah nak simpan la.  Cari yang boleh lipat kecil tu.
Car sun shades, Aku nak yang auto-retract punya sun shade.  Tu mahal sikit la kot.
Car sun shades," Sun shade ni buat kereta nampak kemas.  Kalau kemas, memang mantap."
Car sun shades," Ada sun shade untuk sunroof tak?  Ada, tapi susah sikit nak cari."
Car sun shades," Aku beli sun shade ni kat Daiso je.  Tu murah la, tapi tahan ke?"
Car sun shades," Sun shade ni boleh dicuci tak?  Boleh la, lap-lap je."
Car sun shades," Aku tak suka pakai sun shade, rasa gelap sangat.  Tu la pasal, pilih yang light sikit."
Car sun shades, Kawan aku kata sun shade ni tak penting.  Dia punya kereta tinted gila kot.
Car sun shades," Panas sangat la sekarang, wajib ada sun shade.  Betul tu, biar tak hangus dalam kereta."
Car sun shades," Sun shade ni buat aku rasa selesa sikit.  Penting tu, keselesaan dalam kereta."
Car sun shades, Nak cari sun shade yang matching warna kereta.  Susah sikit la tu.
Car sun shades," Sun shade ni macam ada UV coating.  Kalau ada, bagus la tu."
Car sun shades," Aku beli sun shade murah, tapi cepat rosak.  Tu la pasal, beli mahal sikit."
Car sun shades," Sun shade aku dah kusam la.  Dah lama pakai tu, kena ganti."
Car sun shades," Jangan lupa pasang sun shade!  Okay, weh, dah pasang pun."
Car sun shades, Sun shade ni berat la.  Yang murah memang berat sikit kot.
Car sun shades, Aku suka sun shade jenis yang grid tu.  Nampak classy sikit kan.
Car sun shades," Kereta aku takde sun shade, jadi panas teruk.  Beli la satu, boss."
Car sun shades," Sun shade ni macam ada bau getah.  Biasa la, barang baru."
Car sun shades, Aku punya sun shade dah patah.  Kena beli yang ada frame kuat sikit.
Car sun shades," Sun shade ni senang nak tanggal pasang.  Tu yang penting tu, praktikal."
Car sun shades," Tak pakai sun shade, seat panas gila.  Memang la, kulit tu."
Car sun shades, Sun shade ni nak simpan kat mana?  Lipat je letak bawah seat.
Car sun shades," Boss, ada sun shade yang ada cermin tak?  Tu bukan sun shade namanya, weh."
Car sun shades," Aku guna sun shade macam ni dah lima tahun.  Mantap, tahan lama tu."
Car sun shades," Sun shade ni boleh pasang depan belakang ke?  Boleh, tapi depan masa parking je."
Car sun shades, Panas sampai tangan aku melecur pegang steering.  Kena letak sun shade tu!
Car sun shades," Sun shade ni buat cermin kotor tak?  Kalau getah dia bersih, tak kot."
Car sun shades," Aku beli sun shade online, tak sampai-sampai lagi.  Sabar la, boss, esok lusa sampai la tu."
Car sun shades," Sun shade ni membantu jimat minyak sikit tak?  Aircond tak kerja kuat sangat, kot."
Car sun shades," Aku nak cari sun shade yang takde branding.  Ada, cari yang generic."
Car sun shades, Sun shade ni macam tak sesuai dengan kereta aku.  Mungkin salah saiz kot.
Car sun shades," Aku dah ada sun shade, tapi nak beli lagi satu.  Buat apa, weh?"
Car sun shades," Sun shade ni boleh halang silau tak?  Ya, tu fungsi utama dia la."
Car sun shades, Aku beli sun shade ni kat tesco.  Murah ke kat sana?
Car sun shades, Sun shade ni tak lekat sangat.  Kena basahkan sikit suction cup tu.
Car sun shades," Anak aku koyakkan sun shade.  Kan dah rosak, kena beli baru."
Car sun shades," Ada beza ke sun shade mahal dengan murah?  Ada la, kualiti material tu."
Car sun shades," Sun shade ni boleh lipat macam payung ke?  Ada jenis tu, memang mantap."
Car sun shades, Aku suka sun shade jenis yang melekap kat tingkap tu.  Yang magnetic ke tu?
Car sun shades," Jangan lupa pasang sun shade ye.  Okay, boss, dah pasang dah ni."
Car sun shades," Weh, panas gila kereta aku ni.  Kena beli sun shade la tu."
Car sun shades," Sun shade magnetik tu senang pasang tak?  Senang gila, weh. Lekat je."
Car sun shades," Kereta kau sejuk sikit tak lepas pasang sun shade?  Ada la beza, takde la membahang sangat."
Car sun shades, Sun shade aku ni asyik jatuh je la.  Beli yang kualiti sikit la kot.
Car sun shades," Custom fit sun shade tu mahal sangat ke?  Mahal sikit, tapi fit elok."
Car sun shades," Mana nak cari sun shade murah, weh?  Shopee banyak je tu, cari la."
Car sun shades," Sun shade ni boleh protect dashboard tak?  Boleh la, kurang sikit UV."
Car sun shades," Aku nak beli sun shade belakang untuk baby.  Cari yang gelap sikit, bagi selesa."
Car sun shades," Sun shade kereta aku dah koyak la.  Lama sangat guna tu, beli baru la."
Car sun shades," Sun shade roller tu praktikal ke?  Praktikal, tapi kadang spring rosak."
Car sun shades," Panas betul kereta waktu parking lama, weh.  Wajib ada sun shade ni."
Car sun shades," Sun shade UV protection ni betul ke berkesan?  Memang la, kurang silau mata."
Car sun shades," Sun shade jenis cermin tu okay tak?  Okay je, tapi kadang silau orang belakang."
Car sun shades," Sun shade suction cup asyik tanggal je.  Try yang magnetik la boss, mantap."
Car sun shades," Ada recommendation sun shade brand apa?  Yang custom fit tu okay, weh."
Car sun shades, Sun shade tinted window tu illegal ke?  Kalau pasang dalam takpe kot.
Car sun shades," Nak pasang sun shade depan je ke?  Kalau nak parking lama, depan belakang la."
Car sun shades," Sun shade aku dah pudar warna la.  Kualiti tak bagus tu, weh."
Car sun shades," Boleh ke guna sun shade belakang untuk privacy?  Boleh sangat, weh. Gelap sikit."
Car sun shades," Harga sun shade ni dari berapa ke berapa?  Dari RM10 sampai ratusan la, weh."
Car sun shades," Sun shade ni boleh buat jimat minyak ke?  Tak jimat minyak, tapi kurang guna aircond."
Car sun shades, Sun shade tu boleh reduce glare matahari tak?  Memang tu la fungsi utama dia.
Car sun shades, Sun shade cermin depan aku ni besar sangat.  Ukur elok-elok la sebelum beli.
Car sun shades," Kereta aku hitam, lagi cepat panas.  Memang kena sun shade la tu."
Car sun shades," Sun shade boleh protect kulit dari sunburn tak?  Boleh la, kurang sikit direct exposure."
Car sun shades," Sun shade aku baru beli dah rosak.  Claim warranty la tu, weh."
Car sun shades," Sun shade yang foldable tu senang simpan tak?  Senang, lipat je terus."
Car sun shades," Kualiti sun shade import ni lagi bagus ke?  Selalunya, ya la kot."
Car sun shades," Sun shade aku ni tak cover habis tingkap.  Mesti salah saiz tu, weh."
Car sun shades, Aku nak cari sun shade yang ada卡通 cartoon.  Untuk anak-anak ke tu? Cute la.
Car sun shades," Sun shade yang lekat static tu berkesan tak?  Boleh la, tapi senang tercabut."
Car sun shades," Mana nak beli sun shade online paling murah?  Try carousell la kot, second hand."
Car sun shades," Pasang sun shade ni lama ke tak?  Kalau custom fit, sekejap je."
Car sun shades," Sun shade ni boleh buat interior kereta tahan lama tak?  Boleh, kurang panas, kurang crack."
Car sun shades," Sun shade aku dah kotor, boleh basuh ke?  Boleh la, lap je perlahan-lahan."
Car sun shades," Rasa nak upgrade sun shade aku la.  Cari yang UV protection tinggi, boss."
Car sun shades," Sun shade magnetic ni kuat pegang tak?  Setakat ni aku guna, okay je."
Car sun shades, Nak beli sun shade custom fit tapi mahal.  Berbaloi la untuk keselesaan.
Car sun shades," Anak aku complaint panas sangat dalam kereta.  Kena pasang sun shade la tu, weh."
Car sun shades," Sun shade ni boleh halang pandangan ke?  Tak sangat, tapi memang gelap sikit."
Car sun shades," Sun shade yang ada lubang kecil-kecil tu okay tak?  Okay, boleh nampak luar sikit."
Car sun shades, Sun shade aku beli kat kedai aksesori kereta tu.  Kualiti dia macam mana?
Car sun shades," Sun shade ni elok letak lepas parking ke?  Ya, sebelum tinggalkan kereta."
Car sun shades," Sun shade aku dah lusuh, weh.  Mesti yang murah tu."
Car sun shades," Sun shade magnetic ni tingkap boleh buka sikit ke?  Boleh, dia tetap lekat."
Car sun shades, Aku nampak sun shade roll-up tu.  Dia macam tirai rumah tu la.
Car sun shades, Sun shade ni kena pasang waktu siang je ke?  Malam tak perlu la kot.
Car sun shades," Sun shade boleh protect seat leather tak?  Boleh, kurang la pudar warna."
Car sun shades, Sun shade aku ni tak rapat kat cermin.  Mesti beli saiz salah tu.
Car sun shades, Sun shade mahal ni beza sangat ke?  Kualiti material dan fit tu la.
Car sun shades," Weh, kereta aku panas sangat waktu balik kerja.  Patut beli sun shade la."
Car sun shades," Sun shade depan ni perlu ke?  Sangat perlu, weh. Dashboard tak panas."
Car sun shades," Aku nak cari sun shade yang boleh gulung.  Roller type tu, cari online."
Car sun shades," Ada sun shade untuk sunroof ke?  Ada, tapi rare sikit la."
Car sun shades," Sun shade aku ni asyik jatuh je, tension la.  Tukar yang jenis magnetik la tu."
Car sun shades," Boss, sun shade murah kat mana?  Pasar malam kadang ada, tapi kualiti?"
Car sun shades," Sun shade tu boleh buat kereta nampak smart tak?  Kalau custom fit, nampak kemas la."
Car sun shades, Aku baru beli sun shade untuk tingkap belakang.  Untuk anak ke tu?
Car sun shades," Sun shade tu boleh halang serangga masuk tak?  Tak sangat, dia bukan net."
Car sun shades," Sun shade ni ada warranty ke?  Biasanya takde, tapi cuba tanya."
Car sun shades," Sun shade ni ada pelbagai design ke?  Ada, plain atau corak kartun."
Car sun shades," Sun shade magnetic ni tak rosak tingkap ke?  Takde masalah pun, weh."
Car sun shades, Anak aku tidur susah sebab silau.  Kena pasang sun shade gelap la.
Car sun shades," Sun shade aku ni dah tak elok dah.  Buang je la, beli baru."
Car sun shades," Sun shade ni boleh elak tayar panas ke?  Tayar lain cerita la, weh."
Car sun shades, Mana nak beli sun shade yang tebal sikit?  Kedai aksesori kereta ada kot.
Car sun shades," Sun shade tu boleh lipat kecil-kecil ke?  Ada, yang foldable tu."
Car sun shades," Sun shade aku ni selalu kena curi.  Tinggal dalam kereta je la, weh."
Car sun shades," Sun shade ni boleh protect barang dalam kereta tak?  Boleh, kurang panas, kurang pudar."
Car sun shades," Sun shade custom fit ni boleh order online ke?  Boleh, bagi model kereta."
Car sun shades," Sun shade aku ni tak lekat kuat.  Beli yang lain la, rosak tu."
Car sun shades," Pakai sun shade ni boleh jimat aircond ke?  Boleh la sikit, kereta tak panas sangat."
Car sun shades, Sun shade ni ada bau tak?  Yang murah kadang ada bau kimia.
Car sun shades, Sun shade aku ni dah reput.  Lama sangat guna tu la.
Car sun shades," Sun shade ni senang nak tanggal pasang balik tak?  Yang magnetik senang gila, weh."
Car sun shades," Weh, ada sun shade untuk dash cam tak?  Tak perlu kot, dia tak panas sangat."
Car sun shades," Sun shade aku ni warna dah luntur.  Beli yang kualiti sikit la, boss."
Car sun shades," Sun shade ni boleh buat cermin gelap tak?  Nampak gelap dari luar, weh."
Car sun shades," Ada sun shade yang boleh pasang kat tingkap belakang?  Banyak, cari yang proper."
Car sun shades, Sun shade aku ni tak tahan lama.  Aku punya dah 2 tahun tak rosak lagi.
Car sun shades," Boss, sun shade custom fit tu kira satu set ke?  Ya, satu set untuk semua tingkap."
Car sun shades, Aku nak cari sun shade yang ada logo kereta.  Susah sikit nak jumpa kot.
Car sun shades," Sun shade ni penting ke untuk kereta lama?  Penting la, interior tak cepat rosak."
Car sun shades, Sun shade aku ni tak sesuai dengan kereta.  Silap beli model tu.
Car sun shades," Sun shade ni boleh cuci dengan air sabun ke?  Boleh, tapi bilas elok-elok."
Car sun shades, Aku nak beli sun shade untuk van.  Cari yang besar sikit la tu.
Car sun shades," Sun shade ni berkesan untuk UV rays tak?  Ya, dia block UV tu."
Car sun shades, Sun shade aku ni dah kemek-kemek.  Mesti jenis nipis tu.
Car sun shades," Sun shade ni boleh reduce glare dari traffic light tak?  Tak sangat, dia bukan untuk tu."
Car sun shades," Sun shade ni boleh guna untuk semua jenis kereta ke?  Tak, ikut model la."
Car sun shades," Sun shade ni kalau jatuh boleh patah ke?  Kalau yang ada frame, boleh la."
Car sun shades, Sun shade aku ni tak rata bila pasang.  Tak ngam dengan tingkap tu.
Car sun shades, Aku nak sun shade yang nampak stylish.  Cari yang design minimalist.
Car sun shades," Sun shade ni boleh buat kereta nampak misteri ke?  Boleh la, sebab gelap sikit."
Car sun shades," Sun shade ni boleh buat kereta bau wangi tak?  Takde kaitan la, weh."
Car sun shades, Aku nak beli sun shade untuk hadiah.  Cari yang ada kotak cantik sikit.
Car sun shades," Sun shade aku ni cepat berhabuk.  Rajin-rajin la lap, weh."
Car sun shades," Sun shade ni boleh pasang sendiri ke?  Boleh, senang je, weh."
Car sun shades," Sun shade ni mahal sangat ke maintenance?  Takde maintenance pun, weh."
Car sun shades," Sun shade ni memang mantap la, kereta tak panas sangat.  Kan aku dah cakap."
Car sun shades," Weh, kereta aku panas gila.  Kena pasang sun shade la tu."
Car sun shades," Sun shade baru tu mantap tak?  Mantap gila, boss. Kereta sejuk sikit."
Car sun shades," Ni sun shade jenis apa?  Magnetic punya, senang cabut."
Car sun shades," Mahal gila sun shade ni!  Kualiti baik kot, tahan lama."
Car sun shades," Sun shade aku dah rosak.  Biasa la tu, selalu pakai."
Car sun shades, Patut beli sun shade ke tinted?  Sun shade lagi flexible la.
Car sun shades," Panas betul cuaca ni, weh.  Kena ada sun shade depan tu."
Car sun shades, Mana nak cari sun shade murah?  Shopee ada banyak kot.
Car sun shades, Anak aku tak suka cahaya masuk.  Pasang la sun shade belakang.
Car sun shades," Sun shade ni boleh block UV tak?  Ya, kebanyakan boleh la."
Car sun shades, Nampak cun kereta tu dengan sun shade.  Kan? Ada privacy sikit.
Car sun shades, Sun shade aku asyik jatuh je.  Mungkin suction cup tu dah rosak.
Car sun shades," Kereta aku hitam, lagi panas.  Wajib ada sun shade tu, weh."
Car sun shades," Boss, sun shade ni berapa?  Yang ni RM25 je, boss."
Car sun shades," Minyak naik, ni sun shade pun nak beli baru.  Aduh, belanja lagi."
Car sun shades," Tayar dah pancit, sun shade pulak koyak.  Malangnya hari ni."
Car sun shades," Sun shade ni susah nak simpan.  Lipat je la, senang."
Car sun shades, Aku nak yang auto naik tu.  Tu mahal sikit la kot.
Car sun shades," Rasa nak campak je sun shade ni.  Sabar, weh. Beli baru je."
Car sun shades," Ada sun shade untuk sunroof tak?  Ada, tapi susah nak cari."
Car sun shades," Sun shade tu tak blocking view ke?  Tak sangat, boleh nampak je."
Car sun shades," Beli yang corak kartun untuk anak.  Idea mantap tu, dia suka."
Car sun shades, Sun shade aku dah pudar warna.  Dah lama pakai la tu.
Car sun shades," Ni yang statik cling tu ke?  Ya, senang pasang ni."
Car sun shades, Kereta sejuk sikit bila ada sun shade.  Memang berkesan la tu.
Car sun shades," Sun shade ni senang kotor la.  Lap je la, bersih balik."
Car sun shades," Boss, ada diskaun sun shade?  Boleh la bagi sikit, boss."
Car sun shades, Aku nak cari yang fit betul-betul.  Kena cari custom-made la.
Car sun shades, Sun shade aku hilang satu.  Mesti tercicir kat mana-mana.
Car sun shades, Ramai pakai sun shade macam ni.  Sebab berkesan la tu.
Car sun shades," Ni sun shade boleh lipat kecil?  Boleh, senang simpan tu."
Car sun shades," Nak buat tinted, tapi mahal.  Sun shade je la dulu, weh."
Car sun shades, Kereta parking lama panas gila.  Wajib ada sun shade ni.
Car sun shades," Sun shade jenis apa tahan lasak?  Yang tebal sikit tu, kot."
Car sun shades," Tengok kereta ni, sun shade dia cantik.  Design baru la tu."
Car sun shades," Rosak pulak suis power window ni.  Takpe, sun shade masih ada."
Car sun shades," Minyak habis, tapi sun shade baru beli.  Prioritikan ikut bajet la."
Car sun shades," Sun shade aku dah buruk.  Beli baru la, raya nak dekat ni."
Car sun shades, Ni sun shade depan ke belakang?  Yang ni untuk cermin depan.
Car sun shades," Rasa tak selesa bila takde sun shade.  Ya, silau sangat mata."
Car sun shades, Sun shade ni ada warranty tak?  Yang murah ni takde la kot.
Car sun shades, Kena beli banyak sun shade ni.  Untuk semua tingkap ke?
Car sun shades, Harga sun shade custom mahal sangat.  Ambil yang universal je la.
Car sun shades," Sun shade tu boleh naik turun?  Manual punya, kena tarik."
Car sun shades, Aku nak yang hitam gelap sikit.  Ada banyak pilihan warna tu.
Car sun shades, Panas sampai dashboard pun merekah.  Sun shade penting untuk jaga.
Car sun shades," Boss, sun shade ada stok lagi?  Ada, banyak lagi, boss."
Car sun shades, Sun shade ni bau kimia kuat.  Kena jemur dulu la tu.
Car sun shades," Tayar dah nak tukar, sun shade pun dah reput.  Kereta dah tua la tu."
Car sun shades, Anak aku tarik-tarik sun shade tu.  Kena yang kuat sikit la.
Car sun shades," Ni sun shade jenis mesh ke?  Ya, tapi boleh nampak luar."
Car sun shades," Sun shade ni mudah koyak ke?  Kalau kasar, boleh la."
Car sun shades," Aku nak cari yang ada gambar.  Untuk anak ke, weh?"
Car sun shades," Sun shade ni kalis air tak?  Bukan untuk kalis air la, bang."
Car sun shades, Kualiti sun shade ni mantap.  Puas hati la pakai tu.
Car sun shades, Sun shade aku dah kusam sangat.  Dah tiba masa tukar la.
Car sun shades," Ni sun shade tingkap sisi ke?  Ya, untuk tingkap tepi."
Car sun shades, Aku suka sun shade yang magnetic tu.  Senang pasang cabut kan.
Car sun shades, Mahal ke sun shade jenis tu?  Takdelah mahal sangat kot.
Car sun shades," Sun shade ni nak pasang macam mana?  Ada suction cup ni, lekat je."
Car sun shades," Kereta aku banyak habuk, sun shade pun sama.  Kena cuci selalu la."
Car sun shades," Boss, ada sun shade untuk model ni?  Model apa, boss? Kena tengok."
Car sun shades," Minyak naik lagi, beli sun shade pun kena berjimat.  Semua benda mahal sekarang."
Car sun shades," Sun shade aku jatuh masa drive.  Aduh, bahaya tu, weh."
Car sun shades," Sun shade ni boleh lindung kulit?  Boleh la, block UV."
Car sun shades," Kawan aku kata sun shade ni bagus.  Betul la tu, memang okay."
Car sun shades, Sun shade aku dah patah.  Plastik dia rosak la tu.
Car sun shades," Ni sun shade reka bentuk baru ke?  Ya, lebih kemas sikit."
Car sun shades, Anak aku main sun shade sampai rosak.  Kena beli yang tahan budak la.
Car sun shades, Sun shade ni buat kereta nampak stylo.  Kan? Ada class sikit.
Car sun shades," Perlu ke sun shade kalau tinted dah gelap?  Untuk depan, penting la kot."
Car sun shades," Aku nak cari sun shade yang ada logo.  Tu custom-made la, mahal sikit."
Car sun shades, Sun shade ni ada bau tak bila panas?  Bau plastik sikit la.
Car sun shades," Tayar dah botak, sun shade pun berlubang.  Banyak benda nak tukar."
Car sun shades," Boss, sun shade ni berapa lama boleh pakai?  Bergantung cara guna, boss."
Car sun shades," Sun shade ni boleh guna semula ke?  Boleh la, selagi tak rosak."
Car sun shades, Sun shade aku tercabut kena angin.  Mungkin tak lekat kuat.
Car sun shades," Ni sun shade jenis yang gulung tu?  Ya, tarik je, nanti gulung."
Car sun shades," Sun shade ni boleh dicuci tak?  Boleh, lap je dengan kain lembap."
Car sun shades, Aku beli sun shade kat kedai aksesori.  Mahal sikit tapi kualiti okay.
Car sun shades," Sun shade ni pasang sendiri ke?  Ya, senang je pasang ni."
Car sun shades," Kereta aku nampak elok dengan sun shade baru.  Mantap la tu, weh."
Car sun shades," Minyak petrol mahal, tapi sun shade ni murah je.  Jimat tang ni la."
Car sun shades," Sun shade ni boleh deflect panas tak?  Ya, dia pantulkan balik."
Car sun shades," Sun shade ni pakai lama boleh pudar ke?  Boleh, kalau terdedah selalu."
Car sun shades," Rosak pulak klip sun shade ni.  Takpe, boleh guna suction cup."
Car sun shades," Boss, nak beli sun shade dua set.  Boleh, boss. Ada stok."
Car sun shades, Sun shade ni tak ganggu signal GPS ke?  Takde masalah kot.
Car sun shades, Aku cari sun shade yang ada cermin.  Yang jenis itu jarang ada.
Car sun shades," Sun shade ni boleh simpan dalam dashboard?  Kalau lipat kecil, boleh la."
Car sun shades," Panas sampai stereng pun panas.  Sun shade wajib ada ni, weh."
Car sun shades," Sun shade ni ada pilihan saiz tak?  Ada, ikut jenis kereta."
Car sun shades, Aku nak sun shade yang kukuh.  Cari yang frame tebal sikit.
Car sun shades," Minyak naik, tayar pun dah botak.  Banyak belanja la tu."
Car sun shades," Sun shade ni perlu lap selalu tak?  Ikut la, kalau berhabuk."
Car sun shades," Boss, sun shade tu dapat apa lagi?  Dapat beg simpanan, boss."
Car sun shades, Anak aku tertidur dalam kereta.  Sun shade buat dia selesa.
Car sun shades," Sun shade ni boleh buka tingkap ke?  Boleh, tapi kena cabut dulu."
Car sun shades," Aku suka sun shade yang simple je.  Yang hitam biasa tu, weh?"
Car sun shades, Mantap betul sun shade ni.  Berbaloi la beli tu.
Car sun shades," Panas gila kereta aku ni, weh.  Kena pakai sun shade la tu."
Car sun shades," Magnetic sun shade tu okay ke, kot?  Mantap, senang pasang!"
Car sun shades," Sun shade aku dah rosak dah.  Cari baru la, yang ni tak tahan panas."
Car sun shades," Yang tinted ni mahal sangat ke?  Untuk yang elok, mahal sikit la."
Car sun shades," Kereta kau pakai sun shade apa, boss?  Pakai yang suction cup je, murah."
Car sun shades," Nak beli sun shade, tapi banyak sangat jenis.  Pilih yang UV protection tinggi, weh."
Car sun shades," Aku rasa yang roller type tu lagi kemas.  Betul, tapi tu kadang rosak spring dia."
Car sun shades, Panasnya anak aku kat belakang tu!  Kena pasang sun shade tingkap belakang la tu.
Car sun shades," Sun shade aku asyik jatuh je, geram la!  Tu suction cup dah tak lekat kot."
Car sun shades," Ada sun shade yang custom fit tak?  Ada, tapi mahal sikit la ni."
Car sun shades," Yang mesh type tu boleh nampak luar ke?  Boleh la, tapi tak terang sangat."
Car sun shades," Nak beli sun shade, mana kedai murah?  Online shop banyak yang mantap."
Car sun shades," Sun shade aku dah koyak sikit la.  Nak kena ganti tu, nanti panas masuk."
Car sun shades," Pakai sun shade ni jimat minyak ke?  Tak jimat minyak, tapi kurang guna aircond."
Car sun shades," Boss, sun shade yang auto naik tu ada tak?  Ada, tapi yang tu lagi mahal."
Car sun shades," Kereta aku nampak gelap sangatlah dengan sun shade ni.  Tu kan memang fungsi dia, weh."
Car sun shades, Anak aku suka cabut sun shade tu.  Kena beli yang lekat kuat sikit la tu.
Car sun shades," Sun shade tingkap depan tu penting ke?  Penting la, jaga dashboard tu, boss."
Car sun shades," Yang tinted film tu kira sun shade juga ke?  Ya, tu yang permanent punya la."
Car sun shades," Sun shade aku ni dah pudar warna dia.  Tu tandanya kena tukar baru la, weh."
Car sun shades, Aku nak cari sun shade yang ada卡通图.  Untuk anak-anak ke? Banyak je tu.
Car sun shades," Magnetic sun shade ni senang tanggal ke?  Senang je, weh, tak tinggal kesan."
Car sun shades," Rosak la kereta aku punya dashboard sebab panas.  Lain kali kena pakai sun shade, la."
Car sun shades," Sun shade tu boleh kurangkan glare tak?  Boleh la, membantu sikit kot."
Car sun shades," Boss, mana nak cari sun shade yang tahan lama?  Cari yang jenama elok sikit, mahal pun berbaloi."
Car sun shades," Aku tak suka sun shade yang kena sangkut tu.  Cuba yang magnetic, ni senang pasang."
Car sun shades," Tayar kereta aku nak tukar, sun shade pun nak baru.  Banyak belanja kau ni, weh."
Car sun shades," Beli sun shade ni berbaloi tak?  Sangat berbaloi, kurangkan panas kereta."
Car sun shades," Yang suction cup tu selalu rosak.  Biasa la, murah punya memang cepat rosak."
Car sun shades," Anak aku complain panas, maybe sun shade tak cukup tebal.  Beli yang double layer, tu mantap."
Car sun shades," Ada sun shade yang boleh gulung tak?  Ada, tu yang roller blind punya, weh."
Car sun shades," Aku nak cari sun shade yang macam cermin.  Oh, yang reflective tu ke? Banyak je."
Car sun shades," Kereta aku ni takde tinted. Sun shade penting tak?  Penting gila la tu, boss."
Car sun shades," Boleh ke guna sun shade untuk tingkap belakang?  Boleh je, tapi make sure tak halang pandangan."
Car sun shades," Sun shade ni boleh lindung private life kita tak?  Boleh la, untuk privacy sikit, kot."
Car sun shades," Yang static cling tu senang nak pasang ke?  Senang, takde gam pun, ni mantap."
Car sun shades," Berapa harga sun shade yang elok-elok?  Ikut material, tapi boleh cecah ratus la."
Car sun shades," Aku rasa aircond kereta aku cepat rosak sebab panas.  Ya, tu effect tak pakai sun shade la."
Car sun shades," Sun shade tu tak ganggu pandangan aku ke?  Yang custom fit tak ganggu, tu la beza."
Car sun shades," Ada sun shade yang boleh lipat kecil-kecil?  Ada, yang foldable tu, weh, senang simpan."
Car sun shades," Sun shade aku dah kuning la.  Tu sebab dah lama, kena tukar baru tu."
Car sun shades," Minyak kereta aku cepat habis, maybe sebab aircond kuat.  Cuba pasang sun shade dulu, boss."
Car sun shades," Boss, ada sun shade yang ada warranty tak?  Ada, tapi yang mahal-mahal je la kot."
Car sun shades," Yang magnetic tu, magnet dia kuat tak?  Cukup kuat, tak jatuh senang-senang, ni mantap."
Car sun shades," Aku nak cari sun shade untuk kereta lama aku.  Saiz standard pun banyak, weh."
Car sun shades," Sun shade ni boleh halang UV rays tak?  Ya, tu fungsi utama dia, melindungi."
Car sun shades," Yang stick-on tu okay ke? Nak try la.  Boleh, tapi kalau salah pasang, ada bubble."
Car sun shades, Anak aku selalu nak main dengan sun shade tu.  Kena cari yang lekat betul-betul kuat la.
Car sun shades," Beli sun shade ni kat pasar malam pun ada ke?  Ada, tapi kualiti tak pasti la kot."
Car sun shades," Sun shade aku ni dah berlubang-lubang.  Tu dah rosak teruk tu, weh."
Car sun shades," Kereta aku warna hitam, lagi panas. Sun shade wajib!  Betul la tu, memang kena ada."
Car sun shades," Ada sun shade yang boleh pasang kat luar tingkap?  Ada, tapi tu jarang orang pakai la."
Car sun shades," Sun shade yang ada lubang untuk cermin sisi tu mantap.  Ya, tu tak halang pandangan langsung."
Car sun shades," Aku nak cari sun shade yang takde branding.  Cari yang plain je, boss, banyak tu."
Car sun shades," Yang tinted ni boleh buat sendiri tak?  Boleh, tapi susah nak cantik, selalu rosak."
Car sun shades," Sun shade aku ni selalu lipat sendiri.  Spring dia dah lemah la tu, weh."
Car sun shades," Kualiti sun shade murah tu teruk ke?  Selalunya tak tahan lama, cepat rosak."
Car sun shades," Aku rasa kereta aku lebih sejuk lepas pasang sun shade.  Memang la, tu fungsi dia, boss."
